author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Category,location,bbox,normalized_tweet
1.27E+18,2022-03-17 21:41:32+00:00,3cf4768fb6083814,1.50E+18,en,3,0,0,0,Twitter for iPhone,   99% here too!  Local news did mention tonight cases and hospitalisations rising. I’m feel like I’m screaming and no one listens. I do not want any sort of lockdowns or anything but we need to make some changes to life to be able to live without mass infection/death x,yes,"Longbenton, England","[-1.601032, 55.003873, -1.5223485, 55.049562]","['h', 'r', 'antonio', 'caramia', 'local', 'news', 'mention', 'tonight', 'case', 'hospitalisation', 'rising', 'feel', 'like', 'screaming', 'one', 'listens', 'want', 'sort', 'lockdown', 'anything', 'need', 'make', 'change', 'life', 'able', 'live', 'without', 'mass', 'infection', 'death', 'x']"
4073465842,2022-03-17 21:04:37+00:00,53b67b1d1cc81a51,1.50E+18,en,0,0,0,0,Twitter for Android,"Chelsea fan's hilarious tweet over Tuchel to Man United rumours goes viral
",no,"Birmingham, England","[-2.033651, 52.381063, -1.74763, 52.60687]","['hilarious', 'tweet', 'tuchel', 'man', 'united', 'rumour', 'go', 'viral', 'http', 'co', 'l', 'tcfgase']"
802257024,2022-03-17 20:56:51+00:00,5e87fad60ff48693,1.50E+18,en,9,0,3,4,Twitter for Android,"Covid rates in #Lancashire are ⏫ by 80% #CovidIsNotOver. Thank-you to all our #publichealthdirectors keeping us safe
 
#wearyourmask
",yes,"Up Holland, England","[-2.83144, 53.52434, -2.717183, 53.568179]","['lancashire', 'covidisnotover', 'thank', 'publichealthdirectors', 'keeping', 'u', 'safe', 'dr', 'sakthi', 'katealvanley', 'wearyourmask', 'http', 'co', 'h', 'e', 'ptr', 'l']"
3190566449,2022-03-17 20:54:10+00:00,232105a70cb80f00,1.50E+18,en,0,0,0,0,Twitter for Android,Anti-virus software used by millions 'could expose users to Russian hackers' ,no,"Chapeltown, England","[-1.505303, 53.451389, -1.4540017, 53.478938]","['software', 'used', 'million', 'could', 'expose', 'user', 'russian', 'hacker', 'http', 'co', 'vd', 'nvzbfx']"
13509102,2022-03-16 18:40:24+00:00,3d9aefed42dda147,1.50E+18,en,6,0,0,1,Twitter for Android," Probably not much difference. I've got many friends who've had it, some double, some triple and some none at all. All of them said it was like flu or a bad cold.",yes,"Bury Saint Edmunds, England","[0.678274, 52.2258889, 0.7572878, 52.270442]","['much', 'difference', 'got', 'many', 'friend', 'double', 'triple', 'none', 'said', 'like', 'flu', 'bad', 'cold']"
7.90E+17,2022-03-16 10:44:35+00:00,41bcedb98328a128,1.50E+18,en,3,0,1,0,Twitter for Android,Fair warning. I've got a lurgy virus of some sort and it's making me grumpy ! #grumpy ,yes,"Malvern Wells, England","[-2.3360885, 52.0611337, -2.3170324, 52.0843852]","['got', 'lurgy', 'virus', 'sort', 'making', 'grumpy', 'grumpy', 'http', 'co', 'ch', 'l', 'tey']"
48759485,2022-03-15 10:11:59+00:00,6af7cc772f4feee6,1.50E+18,en,3,0,0,1,Twitter for Android,"My 10yr old grandson's has just tested positive for Covid.. Bless him.
I've got bubonic man flu (Send thoughts and prayers 🤧) but have tested negative.",yes,"Denbigh, Wales","[-3.4347576, 53.1786844, -3.3918518, 53.1950967]","['old', 'grandson', 'tested', 'positive', 'covid', 'bless', 'got', 'bubonic', 'man', 'flu', 'send', 'thought', 'prayer', 'tested', 'negative']"
420416213,2022-03-14 11:40:25+00:00,1c37515518593fe3,1.50E+18,en,0,0,0,0,Twitter for Android,Turns out I've got full blown Flu 🙄 I might have to start getting those jabs because Flu sucks 😭,yes,"Richmond, London","[-0.39216, 51.391383, -0.221832, 51.489646]","['got', 'full', 'blown', 'flu', 'might', 'start', 'getting', 'jab', 'flu', 'suck']"
91824729,2022-03-12 21:51:21+00:00,208d28e57bdc12e9,1.50E+18,en,1,0,2,0,Twitter Web App,"  2. ... infection maker was elevated &amp; each Wednesday - bizarrely - my BSG has spiked to 19 &amp; 18.8 (without anything different ingested). So, chatting with the Renal Specialist Nurses, we decided to do more bloodwork as we think I've got a bubbling under infection.",yes,"Wales, United Kingdom","[-5.35340678071236, 51.3787780012005, -2.64982707940341, 53.4300939018827]","['infection', 'maker', 'elevated', 'amp', 'wednesday', 'bizarrely', 'bsg', 'spiked', 'amp', 'without', 'anything', 'different', 'ingested', 'chatting', 'renal', 'specialist', 'nurse', 'decided', 'bloodwork', 'think', 'got', 'bubbling', 'infection']"
1.04E+18,2022-03-10 16:11:27+00:00,7437e715e3d206de,1.50E+18,en,1,0,1,0,Twitter for Android," I've got a sore throat, headache, body ache and sweaty.

Like a normal flu",yes,"Larkhall, Scotland","[-3.9905969, 55.7190507, -3.9504157, 55.7513891]","['got', 'sore', 'throat', 'headache', 'body', 'ache', 'sweaty', 'like', 'normal', 'flu']"
136717652,2022-04-23 10:02:05+00:00,7ae9e2f2ff7a87cd,1.52E+18,en,2,0,0,1,Twitter for iPhone,"Arthur Watson PPRSA and Robert Crawford “Gone Viral” screen prints.  annual exhibition at the National Galleries, Edinburgh ",no,"Edinburgh, Scotland","[-3.3285119, 55.894729, -3.077505, 55.991662]","['pprsa', 'robert', 'crawford', 'gone', 'viral', 'screen', 'print', 'royalscotacad', 'annual', 'exhibition', 'national', 'gallery', 'edinburgh', 'http', 'co', 'bqvt', 'ing', 'g']"
19774529,2022-04-23 09:28:41+00:00,37aa02b9b040fa60,1.52E+18,en,3,0,0,1,Twitter for iPhone,"What really annoys me is the Cvd believers who say “yeah I caught Covid but I figured out who gave it to me”. Like how? Really, how? It’s a respiratory virus and supposedly can be asymptotically spread. And, more importantly, so what?? You going to JUDGE someone who had a cold? ",no,"Lancaster, England","[-2.829936, 54.020096, -2.775624, 54.0681]","['annoys', 'cvd', 'believer', 'say', 'yeah', 'caught', 'covid', 'figured', 'gave', 'like', 'really', 'respiratory', 'virus', 'supposedly', 'asymptotically', 'spread', 'importantly', 'going', 'judge', 'someone', 'cold', 'http', 'co', 'ru', 'kmfrdb']"
20268440,2022-04-23 08:50:03+00:00,548c7806c1e1b70f,1.52E+18,en,2,0,0,1,Twitter for iPhone,      It’s the loveliest! The exhibition is a delight x,no,"Bolton, England","[-2.5139084, 53.531967, -2.355997, 53.636402]","['channel', 'bristolmuseum', 'alan', 'measles', 'philippa', 'perry', 'loveliest', 'exhibition', 'delight', 'x']"
1.24E+18,2022-04-23 08:19:03+00:00,67e72ea27fadd2c6,1.52E+18,en,3,0,1,2,Twitter for iPhone," A corona virus causes FIP - Feline Infectious Peritonitis, and is one of the most studied diseases in veterinary science, because it is fatal in a large number of cases. At no point have human researchers gone to the veterinary researchers and asked for assistance.",no,"Chivenor, England","[-4.138404, 51.089355, -4.129012, 51.093526]","['corona', 'virus', 'cause', 'fip', 'feline', 'infectious', 'peritonitis', 'one', 'studied', 'disease', 'veterinary', 'science', 'fatal', 'large', 'number', 'case', 'point', 'human', 'researcher', 'gone', 'veterinary', 'researcher', 'asked', 'assistance']"
223630180,2022-04-23 07:33:31+00:00,4393349f368f67a1,1.52E+18,en,149,2,21,11,Twitter for iPhone,"What an honour to appear on #GraysonsArtClub with my boy Huey. I’ve been overwhelmed by the reaction. For those asking, Huey’s surgery was a success, he is currently stable in intensive care. Plenty to be hopeful for the future      ",no,"Lambeth, London","[-0.15191, 51.410792, -0.078902, 51.509887]","['honour', 'appear', 'graysonsartclub', 'boy', 'huey', 'overwhelmed', 'reaction', 'asking', 'huey', 'surgery', 'success', 'currently', 'stable', 'intensive', 'care', 'plenty', 'hopeful', 'future', 'alan', 'measles', 'joelycett', 'swanfilmstv', 'channel', 'http', 'co', 'vf', 'wms', 'p']"
296381213,2022-04-23 07:29:28+00:00,791e00bcadc4615f,1.52E+18,en,1,0,0,1,Twitter for Android,Norovirus levels unusually high amid  post-pandemic surge ,yes,"Glasgow, Scotland","[-4.3932845, 55.796184, -4.0902182, 55.9204214]","['unusually', 'high', 'amid', 'post', 'pandemic', 'surge', 'http', 'co', 'dyevilso', 'j']"
135379966,2022-04-23 07:28:04+00:00,616ba1df27270916,1.52E+18,en,1,0,0,0,Twitter for iPhone," Thanks so much. I feel dreadful, persistent chest infection for days. Have to run the church sound desk in the morning with real life musicians connected to it for the first time. So having a day of rest today, Saturday.",yes,"Oxford, England","[-1.289608, 51.7122668, -1.1772587, 51.796305]","['much', 'feel', 'dreadful', 'persistent', 'chest', 'infection', 'day', 'run', 'church', 'sound', 'desk', 'morning', 'real', 'life', 'musician', 'connected', 'first', 'time', 'day', 'rest', 'today', 'saturday']"
1.43E+18,2022-04-23 07:21:32+00:00,760dc0548d0a8ff2,1.52E+18,en,5,0,3,0,Twitter for Android,COVID and norovirus in the last 3 week🤢 absolutely fucked man !!!,yes,"Newmains, Scotland","[-3.8940086, 55.7753159, -3.8628801, 55.7935139]","['norovirus', 'last', 'week', 'absolutely', 'fucked', 'man']"
1236448129,2022-04-23 06:53:51+00:00,0cbfb5dccb8131b8,1.52E+18,en,1,0,1,0,Twitter for iPhone, This chest infection just won’t clear. Having a snuggle with Emily 🥰,yes,"North West, England","[-3.64063699761414, 52.9471313094526, -1.90962598338825, 55.1888787527094]","['chest', 'infection', 'clear', 'snuggle', 'emily']"
361116796,2022-04-23 06:26:34+00:00,381b5744987ae0bd,1.52E+18,en,1,0,1,0,Twitter Web App,"Happy St Georges Day: 1/ This royal throne of kings, this sceptred isle, 
This earth of majesty, this seat of Mars, 
This other Eden, demi-paradise, 
This fortress built by Nature for herself 
Against infection and the hand of war, 
This happy breed of men, this little world,",no,"Swindon, England","[-1.8519024, 51.535198, -1.719477, 51.6108189]","['george', 'day', 'royal', 'throne', 'king', 'sceptred', 'isle', 'earth', 'majesty', 'seat', 'mar', 'eden', 'demi', 'paradise', 'fortress', 'built', 'nature', 'infection', 'hand', 'war', 'happy', 'breed', 'men', 'little', 'world']"
1.52E+18,2022-04-23 01:38:19+00:00,50f2d0272381533f,1.52E+18,en,1,0,0,1,Twitter for Android,"  Elon keeps callin us a mind virus

Sorry for the inconvenience",no,"East Midlands, England","[-2.03410488116464, 51.9772264213839, 0.357994000542651, 53.6163564980205]","['attiyya', 'sun', 'elon', 'keep', 'callin', 'u', 'mind', 'virus', 'sorry', 'inconvenience']"
351477976,2022-04-22 23:17:31+00:00,00486f39ae8bd30d,1.52E+18,en,2,0,0,0,Twitter for Android," Yep he pulled through, but the modern parlance would say he suffered from ""long flu"".
Funny how we never hear that phrase?",no,"Ilford, London","[0.0103975, 51.543815, 0.147328, 51.626165]","['pulled', 'modern', 'parlance', 'would', 'say', 'suffered', 'long', 'flu', 'funny', 'never', 'hear', 'phrase']"
58225873,2022-04-22 23:15:27+00:00,12a22d3e4b638699,1.52E+18,en,2,0,0,0,Twitter for Android,"  Oh dee that's awful, I only know a few weeks ago I woke up struggling to breathe and it was the worst feeling, I ended up in hospital,  it was a chest infection, it's not nice ,,, hope you're better soon ❤",yes,"Halewood, England","[-2.856245, 53.3539723, -2.816093, 53.379944]","['oh', 'dee', 'awful', 'know', 'week', 'ago', 'woke', 'struggling', 'breathe', 'worst', 'feeling', 'ended', 'hospital', 'chest', 'infection', 'nice', 'hope', 'better', 'soon']"
351477976,2022-04-22 23:11:47+00:00,00486f39ae8bd30d,1.52E+18,en,3,0,0,0,Twitter for Android," Yep.
I'm literally sitting next to someone who spent 2 weeks in an ICU with flu 5 years ago!",no,"Ilford, London","[0.0103975, 51.543815, 0.147328, 51.626165]","['literally', 'sitting', 'next', 'someone', 'spent', 'week', 'icu', 'flu', 'year', 'ago']"
1.19E+18,2022-04-22 22:21:09+00:00,1b676cd4b8a8684a,1.52E+18,en,1,0,0,0,Twitter for Android," 
Boris Johnson is the only twat who thinks Corona Virus is a new form of fizzy drink, a he wants to get money back on the bottles..",no,"Southampton, England","[-1.476463, 50.883056, -1.3164712, 50.959599]","['boris', 'johnson', 'twat', 'think', 'corona', 'virus', 'new', 'form', 'fizzy', 'drink', 'want', 'get', 'money', 'back', 'bottle']"
1.05E+18,2022-04-22 22:18:29+00:00,1387ce92f8c3fc07,1.52E+18,en,3,0,0,0,Twitter for Android,"A sneaky wee sunset shot whilst nursing a chest infection.  Was nice to get out for a walk, albeit brief!!

Have a great weekend Twitter Peeps!!

Love you all❤️❤️❤️🏴󠁧󠁢󠁳󠁣󠁴󠁿 ",yes,"Dumbarton, Scotland","[-4.609623, 55.933889, -4.5269669, 55.960919]","['wee', 'sunset', 'shot', 'whilst', 'nursing', 'chest', 'infection', 'nice', 'get', 'walk', 'albeit', 'brief', 'great', 'weekend', 'twitter', 'peep', 'love', 'http', 'co', 'vhg', 'jmdv']"
520494487,2022-04-22 20:49:08+00:00,573ede7f6c450804,1.52E+18,en,0,0,0,0,Twitter for iPhone," It isn’t too bad. It feels like a chest infection, but I’m very tired.",yes,"Brighton, England","[-0.173706, 50.80835, -0.0870057, 50.872314]","['bad', 'feel', 'like', 'chest', 'infection', 'tired']"
20058452,2022-04-22 19:58:09+00:00,4707397121fb8dfe,1.52E+18,en,1,0,0,0,Twitter for iPhone,"This evenings  Art Club has been so touching. I love it &amp; say it every week, but it really is the best &amp; I love seeing how creative everyone is. What a remarkable baby boy too. Wishing Huey all the very best , whatever his future brings. ❤️",no,"Usk, Wales","[-2.9116395, 51.6967832, -2.8932962, 51.7098307]","['alan', 'measles', 'art', 'club', 'touching', 'love', 'amp', 'say', 'every', 'week', 'really', 'best', 'amp', 'love', 'seeing', 'creative', 'everyone', 'remarkable', 'baby', 'boy', 'wishing', 'huey', 'best', 'whatever', 'future', 'brings']"
21703269,2022-04-22 19:53:34+00:00,5d838f7a011f4a2d,1.52E+18,en,4,0,0,0,Twitter for iPhone,     I am quite overwhelmed and flattered to see Grayson Perry drinking out of the ceramic mug I made 💕💕 - so thrilled! Thank you!,no,"London, England","[-0.510364798739281, 51.2867019756122, 0.334043461659515, 51.6918240878432]","['alan', 'measles', 'philippa', 'perry', 'channel', 'quite', 'overwhelmed', 'flattered', 'see', 'grayson', 'perry', 'drinking', 'ceramic', 'mug', 'made', 'thrilled', 'thank']"
62815748,2022-04-22 19:41:15+00:00,5380643742db3038,1.52E+18,en,0,0,0,0,Twitter Web App," ""Partygate ""is pathetic because those endlessly droning on about it are missing the point that Boris Johnson knew that the virus is harmless which is why he didn't die from it way before any ""vaccine ""was rolled out.",no,"Dunfermline, Scotland","[-3.505666, 56.0468844, -3.4000599, 56.087476]","['pathetic', 'endlessly', 'droning', 'missing', 'point', 'boris', 'johnson', 'knew', 'virus', 'harmless', 'die', 'way', 'vaccine', 'rolled']"
1.32E+18,2022-04-22 18:11:31+00:00,1f592b82aea688ff,1.52E+18,en,0,0,0,0,Twitter for Android,"This time next month Moorways will have reopened 🙌👌🌟

Check our   video! #TikTok #viral #fyp #foryou #foryoupage
.
.
.",no,"Derby, England","[-1.556856, 52.870587, -1.384701, 52.960473]","['next', 'month', 'moorways', 'reopened', 'check', 'linkingupderby', 'video', 'tiktok', 'viral', 'fyp', 'foryou', 'foryoupage', 'http', 'co', 'tarhst', 'gh']"
35592703,2022-04-22 17:36:40+00:00,68a15f519dc47b7d,1.52E+18,en,4,1,0,0,Twitter for iPhone,  Got a meeting? Take a walk (Nilofer Merchant | TED2013)  via  -  what a great idea  this needs to go viral in Notts!,no,"Mountsorrel, England","[-1.164154, 52.7033071, -1.1240233, 52.7365389]","['got', 'meeting', 'take', 'walk', 'nilofer', 'merchant', 'ted', 'http', 'co', 'lgz', 'byug', 'e', 'via', 'tedtalks', 'qi', 'nottshc', 'great', 'idea', 'annemnewham', 'need', 'go', 'viral', 'notts']"
394057304,2022-04-22 17:12:08+00:00,7f55e839e1715da2,1.52E+18,en,0,0,0,0,Twitter for iPhone, Much like any other post viral fatigue to be honest.,no,"Camberwell, London","[-0.1114755, 51.4194247, -0.0297308, 51.509947]","['like', 'post', 'viral', 'fatigue', 'honest']"
16984207,2022-04-22 16:58:29+00:00,7e45bb464c4d6244,1.52E+18,en,0,0,0,0,Twitter for Android,"Spike in child hepatitis cases linked to common virus
",yes,"Devizes, England","[-2.023484, 51.3364975, -1.9589143, 51.372107]","['child', 'hepatitis', 'case', 'linked', 'common', 'virus', 'http', 'co', 'rvign', 'ccm']"
1.46E+18,2022-04-22 16:02:09+00:00,1f36c2b60fbc98ac,1.52E+18,en,0,0,0,0,Twitter for Android,I have the flu ,yes,"Swansea, Wales","[-4.029331, 51.5987484, -3.8621388, 51.68983]","['flu', 'http', 'co', 'cbbgork', 'k']"
138418838,2022-04-22 14:44:03+00:00,457b4814b4240d87,1.52E+18,en,0,0,0,0,dlvr.it,"This Florida teen went viral for a classroom lesson on LGBT+ history after 'Don't Say Gay' became law: Days after Florida Governor Ron DeSantis signed what opponents have called the state's “Don't Say Gay” billl into law, Will Larkins – a ... ",no,"London, England","[-0.187894, 51.483718, -0.109978, 51.5164655]","['teen', 'went', 'viral', 'classroom', 'lesson', 'lgbt', 'history', 'say', 'gay', 'became', 'law', 'day', 'florida', 'governor', 'ron', 'desantis', 'signed', 'opponent', 'called', 'state', 'say', 'gay', 'billl', 'law', 'larkins', 'http', 'co', 'chtabgrb']"
1.16E+18,2022-04-22 14:16:51+00:00,18a306f4cd277869,1.52E+18,en,0,0,0,0,Twitter for Android,  Talking thru experience are you 🤔,no,"Linlithgow, Scotland","[-3.632016, 55.9659183, -3.5671707, 55.986103]","['viral', 'talking', 'thru', 'experience']"
27297127,2022-04-22 13:00:37+00:00,09ba692cbddfc92c,1.52E+18,en,1,0,1,0,Twitter for iPhone,"That Steven Bartlett with his face plastered all over some climate action advert now. He literally just did some shit, viral content on Facebook to make his money.",no,"Hammersmith, London","[-0.254563, 51.463873, -0.177653, 51.532901]","['bartlett', 'face', 'plastered', 'climate', 'action', 'advert', 'literally', 'shit', 'viral', 'content', 'facebook', 'make', 'money']"
2866377245,2022-04-22 12:52:18+00:00,430ce44171857d25,1.52E+18,en,1,0,0,0,Twitter for Android," Yup! Felt amazing for 5 mins, then the virus kicked back in, so blocked sinuses, headache and feeling sick! But we still go again tomorrow. Old Army CFT tomorrow... Aiming for 8 miles in 1hr 50 carrying 11k",yes,"Bracknell, England","[-0.7930847, 51.3870355, -0.715438, 51.434458]","['felt', 'amazing', 'min', 'virus', 'kicked', 'back', 'blocked', 'sinus', 'headache', 'feeling', 'sick', 'still', 'go', 'tomorrow', 'old', 'army', 'cft', 'tomorrow', 'aiming', 'mile', 'hr', 'carrying', 'k']"
